-9.608000000000000540e+00;1.494619999999999891e+02;4.000000000000000000e+00;6.000000000000000000e+00;1.000000000000000000e+00;2.010379100000000108e+02;4.004131827999999871e+01;3.680026559000000219e+01;-1.798789139999999875e+01;4.130736344000000315e+01;-5.771924300999999957e+01;1.099036773999999994e+01;-4.136824730999999922e+00;-3.492706343999999774e+01;1.464145053999999924e+01;-1.862254838999999995e+00;5.902675269000000391e+00;-5.890808601999999894e+00;3.891110455999999829e+01;3.314517840999999862e+03;4.850126151999999820e+03;3.438870335000000068e+03;1.312626246000000037e+03;2.155826234000000113e+03;8.253848693999999568e+02;1.380727292000000034e+03;4.632868425999999999e+02;8.405711354999999685e+02;4.912351780000000190e+02;3.135844956999999908e+02
-1.191200000000000081e+01;1.082980000000000018e+02;4.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;3.639897500000000150e+02;3.931570132000000228e+01;-4.562973179000000101e+01;-3.600327020000000289e+01;-6.233253642000000205e+00;3.431562913999999864e+01;-1.173503775000000005e+01;2.309996689000000103e+00;2.752752979999999905e+00;5.908197351000000097e+00;7.472426490000000143e+00;-3.724505960000000115e+00;8.914297351000000091e+00;3.553803194000000332e+01;2.553159067000000050e+03;3.058822482000000036e+03;1.633622452000000067e+03;4.897932850999999914e+02;8.817023847000000387e+02;1.055605395000000044e+03;6.626330785999999762e+02;3.824160327000000166e+02;3.696287745000000200e+02;2.885198975000000132e+02;4.781265862999999854e+02
-1.093099999999999916e+01;1.405819999999999936e+02;3.000000000000000000e+00;4.000000000000000000e+00;1.000000000000000000e+00;2.215701599999999871e+02;4.290553220000000323e+01;2.525099322000000157e+01;2.594209661000000011e+01;-4.405205085000000409e+00;-2.685893220000000170e+01;-2.172929321999999885e+01;-2.485932542000000112e+01;2.579791525000000085e+00;1.635551016999999874e+01;3.672008475000000161e+00;7.142591525000000274e+00;-2.709986440999999857e+00;7.488440097000000151e+01;6.815777189000000362e+02;6.071959609000000455e+02;3.962095699000000195e+02;7.651521794000000227e+02;2.747642104999999901e+02;3.446453073000000131e+02;1.606733328999999912e+02;2.558267529999999965e+02;1.045555834999999973e+02;1.129030582000000038e+02;1.935074611000000004e+02
-1.081600000000000072e+01;1.193389999999999986e+02;3.000000000000000000e+00;1.000000000000000000e+01;1.000000000000000000e+00;3.059456700000000069e+02;4.360220575999999681e+01;7.339050561999999722e+00;-4.673796769999999867e+01;-2.151854213000000016e+01;4.181552316999999874e+01;-2.643856741999999826e+01;-6.738848315000000255e+00;4.464691009999999793e-01;-7.279821628999999739e+00;9.236910109999999507e-01;1.535062499999999996e+00;1.143555757999999933e+01;2.153125366000000085e+01;9.635134878000000072e+02;1.318708867999999939e+03;5.624595570000000180e+02;8.041747838000000002e+02;4.713779031000000259e+02;1.010357852999999977e+03;3.037994775000000232e+02;7.888773966999999629e+02;2.505353135999999949e+02;1.215684288000000066e+02;5.166174674000000095e+02
-1.386100000000000065e+01;1.298069999999999879e+02;4.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.865660799999999995e+02;3.978364890999999659e+01;-1.454661202000000042e+00;3.354104918000000168e+01;6.913691256999999979e+00;-2.424682924000000028e+01;-8.625833330000000077e-01;-1.794792350000000036e+00;5.453837432000000263e+00;1.080248360999999946e+01;8.870587429999999829e-01;8.647349730000000179e-01;-1.212942622999999998e+00;4.323645214999999808e+01;1.422502322000000049e+03;2.934611128999999892e+03;9.648802378000000317e+02;4.237881282999999826e+02;8.638952825999999732e+02;3.317257347999999979e+02;2.732223104999999919e+02;2.217688266000000112e+02;2.868180239000000142e+02;2.265691198000000099e+02;2.444575116000000037e+02
-9.349000000000000199e+00;1.202549999999999955e+02;3.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.784158700000000124e+02;4.285792700999999738e+01;5.016197445000000243e+01;5.071564415999999653e+01;6.263034671999999858e+00;3.867709854000000114e+00;9.647253649999999681e+00;-9.130301095000000089e+00;1.292536499999999977e-01;1.184624999999999950e+01;3.668370438000000178e+00;-9.843788320999999897e+00;-1.325585766000000110e+00;3.403823959000000343e+01;2.190618958999999904e+03;3.707886630999999852e+03;2.915060581000000184e+03;8.840916737000000012e+02;1.364831132000000025e+03;9.490423593000000437e+02;4.737436280000000011e+02;4.908356357000000116e+02;3.113012565999999879e+02;4.774150657999999794e+02;5.370478824000000486e+02
-1.125900000000000034e+01;1.080829999999999984e+02;4.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;2.516109800000000121e+02;4.151240271000000348e+01;-8.140993224000000694e+00;-1.000751016000000071e+01;6.466334947000000000e+00;-1.161673088000000043e+01;-1.415919457999999942e+01;6.269872216999999637e+00;-1.516259438999999931e+00;-8.279710551999999169e+00;1.123566311999999900e+00;4.579645691999999713e+00;2.616564375999999914e+00;2.206096050000000020e+01;1.660791259999999966e+03;1.678601270999999997e+03;1.130666175000000067e+03;7.628490759000000025e+02;7.675512450999999601e+02;4.262946741999999745e+02;4.455637169999999969e+02;2.708816570999999840e+02;2.660430656999999997e+02;1.884305605000000128e+02;2.916127735000000030e+02
-1.281799999999999962e+01;1.579360000000000070e+02;1.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;2.182003599999999892e+02;3.977555688999999717e+01;9.607860684999999989e+01;-5.239541166000000061e+01;-1.779586679000000160e+01;-3.527641166000000084e+01;9.108827012000000778e+00;-1.317265865000000069e+01;4.109006475000000158e+00;-5.953930620000000395e+00;1.574885845999999923e+01;-1.690468917999999832e+01;8.606530989999999548e+00;2.273643020000000092e+01;2.067587137999999868e+03;1.828439681999999948e+03;1.140671372000000019e+03;1.679928247999999940e+03;8.046398679999999786e+02;7.106648410999999896e+02;7.295132366000000275e+02;8.051242674000000079e+02;4.798950603999999771e+02;3.034280648000000156e+02;2.451386361000000136e+02
-1.043299999999999983e+01;2.272549999999999955e+02;4.000000000000000000e+00;7.000000000000000000e+00;0.000000000000000000e+00;1.982689300000000117e+02;4.620142742000000169e+01;-7.023538709999999696e+01;5.153944758000000093e+01;-1.802181451999999906e+00;1.236547984000000078e+01;-2.936227016000000134e+01;6.338383065000000371e+00;-5.674834676999999772e+00;-1.183653628999999974e+01;-6.359064516000000111e+00;1.442056452000000100e+00;-1.259705645000000018e+01;2.133616140999999899e+01;2.455944129999999859e+03;2.339139512000000195e+03;4.706661910999999918e+02;9.406593523999999888e+02;1.435511443000000043e+02;4.571794618999999784e+02;2.811847371999999723e+02;2.399900117999999907e+02;1.225069084999999944e+02;1.015519761000000045e+02;2.397689882999999895e+02
-1.210899999999999999e+01;7.992499999999999716e+01;4.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;2.525252600000000029e+02;3.933144599999999969e+01;-1.315601144000000033e+01;-6.848679796999999958e+00;-4.677354510999999881e+00;9.713496822999999836e+00;1.262003811999999892e+00;4.514745869999999606e+00;1.098939898000000071e+01;3.142989834999999843e+00;1.146871791999999957e+01;-8.282074967999999870e+00;2.573947903000000093e+00;2.495035985999999895e+01;2.212055731999999807e+03;2.514182539999999790e+03;1.782721260999999913e+03;6.289486296000000038e+02;1.186337213000000020e+03;7.514774234999999862e+02;5.665134874999999965e+02;4.205499651999999742e+02;4.466486876999999822e+02;3.589962446000000114e+02;3.516173775999999975e+02
-1.527299999999999969e+01;7.320699999999999363e+01;3.000000000000000000e+00;3.000000000000000000e+00;1.000000000000000000e+00;3.791930199999999900e+02;3.798947368000000324e+01;-5.807554756999999768e+01;4.367181072999999714e+01;-6.329635628000000125e+00;4.459509108999999860e+00;-1.131266598999999928e+01;-1.085786537999999979e+01;-2.698886600000000024e-02;-1.036967712999999947e+01;-2.875616396999999935e+00;1.532360324000000107e+00;-5.784048579999999662e-01;3.183737508000000105e+01;3.690318678000000091e+03;3.419988511000000017e+03;1.199173980999999912e+03;8.813518099000000348e+02;6.058273367000000462e+02;4.367181386999999972e+02;2.963725905000000012e+02;2.586695414000000142e+02;1.987258918999999935e+02;1.909145121999999901e+02;2.195468885999999884e+02
-1.088700000000000045e+01;1.244050000000000011e+02;4.000000000000000000e+00;4.000000000000000000e+00;0.000000000000000000e+00;1.413742399999999861e+02;4.030802118999999806e+01;6.649838149999999892e+00;5.914739691999999849e+01;1.276439884000000013e+01;-4.276933333000000204e+01;4.528200962999999746e+01;2.458786129999999959e-01;1.414156455000000001e+01;2.095283815000000160e+01;8.306221580000000770e+00;-9.764949903999999847e+00;1.043765703000000045e+01;4.251173849999999987e+01;1.340615896000000021e+03;2.254932718000000023e+03;2.830629171999999926e+03;4.070178157999999939e+02;1.723142624000000069e+03;4.170617095999999719e+02;5.329246176999999989e+02;1.278644189000000040e+02;2.319190016999999955e+02;6.308971126000000140e+02;1.738090093000000138e+02
-1.797899999999999920e+01;1.548710000000000093e+02;1.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;4.475815900000000056e+02;3.001804736000000062e+01;-1.379937348999999926e+02;-5.295248524000000145e+01;-1.413786100999999995e+01;6.835095326000000249e+00;-1.165586530999999937e+01;-6.792391143999999770e+00;-5.388733089999999670e-01;4.453099630999999725e+00;7.341677737000000370e+00;-2.095553510000000008e-01;6.650570111000000395e+00;8.165335054000000525e+01;2.637883432000000084e+03;6.089060865000000376e+03;2.131244960999999876e+03;8.815410375999999815e+02;1.205648650000000089e+03;7.727325964000000340e+02;3.879966888999999810e+02;6.654568298000000368e+02;2.785429449999999747e+02;3.088428771999999753e+02;8.571503717000000506e+02
-1.662399999999999878e+01;1.463810000000000002e+02;3.000000000000000000e+00;9.000000000000000000e+00;1.000000000000000000e+00;3.108305700000000229e+02;3.548812223000000188e+01;5.029225500999999987e+00;1.175811063999999995e+01;1.259288724999999998e+00;1.313469757999999921e+01;4.115547945000000318e+00;-1.458220863999999928e+01;8.027141200999999171e+00;-2.060551527999999877e+01;1.530221290000000067e-01;-6.615511059999999999e-01;-9.627650159999999735e-01;2.729106244999999831e+01;1.312318892000000005e+03;3.967160339999999906e+03;1.618754981000000043e+03;5.995911256000000549e+02;1.310447380000000067e+03;3.212351196999999843e+02;4.705412244999999984e+02;3.715300555000000031e+02;3.765121591999999850e+02;3.315330296999999860e+02;2.881481883000000153e+02
-1.489899999999999913e+01;1.411250000000000000e+02;1.000000000000000000e+00;9.000000000000000000e+00;1.000000000000000000e+00;2.251489300000000071e+02;3.978137559000000323e+01;-3.190045070000000038e+01;4.883452112999999883e+01;1.147051173999999918e+01;-2.430278872999999962e+01;-1.838396088000000006e+01;3.649475586999999877e+01;-8.109671360000000329e-01;3.679264476000000172e+00;-5.107918622999999769e+00;-2.501680750999999869e+00;-2.151809076999999792e+00;2.235592392999999944e+01;2.076997276999999940e+03;1.285475145000000111e+03;8.340654382999999825e+02;5.907991633000000320e+02;4.565567454999999768e+02;3.686126244999999813e+02;5.103882934000000091e+02;3.366174844999999891e+02;2.662674519999999916e+02;1.604927984999999921e+02;1.984375991999999940e+02
-2.480300000000000082e+01;6.098899999999999721e+01;5.000000000000000000e+00;1.000000000000000000e+01;1.000000000000000000e+00;1.387833020000000033e+03;2.511537069999999972e+01;-1.242220060000000004e+01;7.938350074999999606e+01;2.242191988000000080e+01;2.607018924000000126e+01;-1.285776682000000060e+00;9.019958744000000195e+00;1.337759909999999941e+01;-1.613531181000000103e+01;9.700636769999999576e-01;-3.750361734000000169e+00;5.055352166999999675e+00;6.806884503000000564e+01;9.459160539000000426e+03;9.814169831999999587e+03;3.778369236999999885e+03;3.246086189999999988e+03;1.684872671000000082e+03;1.724176110999999992e+03;6.931091773000000558e+02;9.759213627999999972e+02;3.888749864999999772e+02;5.095230852999999911e+02;7.711193813999999520e+02
-1.526900000000000013e+01;7.742600000000000193e+01;4.000000000000000000e+00;7.000000000000000000e+00;0.000000000000000000e+00;2.554509799999999871e+02;3.744435890999999827e+01;-5.816567821999999666e+01;-1.720018068999999983e+01;-2.037147524999999959e+01;-1.228007430000000039e-01;-5.685435644000000011e+00;-5.835149752000000412e+00;-7.466035890999999758e+00;4.058877475000000068e+00;-2.610157178000000133e+00;-5.993329210000000185e-01;9.821277227999999582e+00;2.063449076999999932e+01;2.726221457999999984e+03;2.789936761999999817e+03;1.716008104000000003e+03;1.081455193000000008e+03;7.923011562000000367e+02;8.917673655999999482e+02;5.606554165999999668e+02;4.346327962999999954e+02;4.191211253999999826e+02;2.349132591000000048e+02;4.552799332999999820e+02
-1.926699999999999946e+01;1.413629999999999995e+02;3.000000000000000000e+00;4.000000000000000000e+00;0.000000000000000000e+00;3.365873000000000275e+02;3.383821540000000283e+01;-7.338441253000000053e+00;4.635454829999999760e+01;-6.656084855999999661e+00;1.493800391999999988e+01;-5.739818537999999748e+00;1.063273889999999966e+01;5.349308094000000402e+00;1.087665012999999981e+01;3.811969974000000150e+00;-9.860163184999999331e+00;2.719130547999999870e+00;1.786558924999999931e+01;1.685029696999999942e+03;1.516380308999999897e+03;1.601914864999999963e+03;1.146951234999999997e+03;6.939018071000000418e+02;9.196468463999999585e+02;4.243180017000000248e+02;5.255657691999999770e+02;3.044433902999999759e+02;2.067253623000000005e+02;3.160078171999999768e+02
-1.479800000000000004e+01;1.123850000000000051e+02;5.000000000000000000e+00;5.000000000000000000e+00;1.000000000000000000e+00;3.570893000000000228e+01;3.642986905000000064e+01;6.650577380999999377e+01;7.596501189999999326e+01;5.556178571000000233e+00;-2.335494047999999978e+01;6.971952381000000365e+00;-1.131460713999999967e+01;-3.502261905000000120e+00;1.377085714000000038e+01;1.482345237999999954e+00;-2.118916667000000142e+00;1.226371428999999935e+01;5.896356414000000257e+01;6.105093885000000228e+03;3.614317789000000175e+03;3.092156720999999834e+03;6.969226251999999704e+02;7.738262347999999520e+02;5.370983761999999615e+02;4.987495792999999935e+02;1.998978315999999893e+02;1.938556360999999981e+02;6.489077112999999599e+02;1.618423459999999920e+02
-2.595799999999999841e+01;6.523000000000000398e+01;3.000000000000000000e+00;2.000000000000000000e+00;1.000000000000000000e+00;2.620599500000000148e+02;2.803549045000000106e+01;-8.932347452000000487e+01;7.451401269999999855e-01;-1.167584873000000023e+01;7.817108280000000242e+00;-2.374619586000000027e+01;3.929522289999999862e-01;7.319699045000000126e+00;-3.473415605000000017e+00;5.754218153000000058e+00;-1.332746814999999918e+00;-1.333292994000000009e+00;2.566686593000000016e+01;3.879373398000000179e+03;2.474341375999999855e+03;1.027268307999999934e+03;6.879509217999999464e+02;3.508883989000000270e+02;1.002583025000000021e+03;4.966011209000000122e+02;4.812978886999999872e+02;1.904138855999999862e+02;1.328534121000000141e+02;4.093706192999999871e+02
-7.099000000000000199e+00;1.672489999999999952e+02;4.000000000000000000e+00;8.000000000000000000e+00;1.000000000000000000e+00;2.535701599999999871e+02;4.447843352999999667e+01;6.324045635000000054e+00;5.230751487999999938e+01;2.074513294000000130e+01;2.495184722000000122e+01;-1.011433532000000080e+00;1.197668552000000020e+01;3.082619050000000027e-01;7.274191467999999716e+00;1.327061507999999890e+00;-5.721676589999999951e-01;1.692739086999999998e+01;2.576075824000000125e+01;2.228199774000000161e+03;2.781777253000000201e+03;2.120937261000000035e+03;1.199986977000000024e+03;9.737164761999999882e+02;1.033604734000000008e+03;6.085111322999999857e+02;5.685012529000000541e+02;3.440685720000000174e+02;3.541195460999999796e+02;3.597665951000000177e+02
-1.279899999999999949e+01;9.505200000000000671e+01;3.000000000000000000e+00;9.000000000000000000e+00;0.000000000000000000e+00;2.881040399999999977e+02;3.871772888999999651e+01;-1.127596029000000044e+02;-3.423397503000000341e+01;2.991355529999999985e-01;1.179613435999999993e+01;-9.663850178000000568e+00;-1.341397146000000040e+00;-1.259245660000000022e+01;-1.062113674000000074e+01;-6.292799049000000089e+00;3.188395957000000003e+00;4.610178360000000142e-01;3.285367525000000199e+01;4.554043013000000428e+03;3.415681709999999839e+03;1.511289823999999953e+03;1.146957783999999947e+03;1.212835102000000006e+03;2.521556458000000021e+03;7.323821973999999955e+02;7.347695489000000180e+02;5.473877344999999650e+02;2.586251601999999821e+02;6.417486731000000191e+02
-1.783999999999999986e+01;1.069180000000000064e+02;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.481660799999999938e+02;2.955506238999999979e+01;-2.659524958000000083e+01;-3.666315852000000319e+01;8.235774029999999968e+00;-5.994247891999999922e+01;2.676925294999999849e+01;2.274403035000000184e+00;5.256713322000000410e+00;1.797561551000000035e+00;-2.368242833000000047e+00;-1.161321416999999911e+01;6.959359189999999584e-01;6.548034721999999874e+01;4.636269140000000334e+03;6.224337768999999753e+03;3.948952659000000040e+03;1.656542619000000059e+03;2.161067066999999952e+03;1.251099357000000055e+03;9.375205803000000060e+02;6.035085897999999816e+02;5.337282024999999521e+02;5.167651016999999456e+02;3.837046796000000199e+02
-1.416200000000000081e+01;6.696399999999999864e+01;4.000000000000000000e+00;8.000000000000000000e+00;1.000000000000000000e+00;2.222232199999999978e+02;3.476401167000000214e+01;1.457543449999999963e+00;4.356339818000000363e+00;1.850836187000000166e+01;-1.842509468000000084e+01;8.144443580000000793e+00;-7.301252918000000314e+00;-1.180728144999999962e+01;1.672247730000000132e+01;5.785106354999999922e+00;2.114001297000000168e+00;7.872383916999999620e+00;5.243031325999999837e+01;5.258574830999999904e+03;5.567046460999999908e+03;2.270729593999999906e+03;2.149216323999999986e+03;1.762865207999999939e+03;1.208435261000000082e+03;1.134738000000000056e+03;6.639063147000000527e+02;4.737534251999999810e+02;4.535516511999999807e+02;4.738173163000000159e+02
-8.390000000000000568e+00;1.580130000000000052e+02;4.000000000000000000e+00;2.000000000000000000e+00;1.000000000000000000e+00;2.542232199999999978e+02;4.548388478999999762e+01;5.989664515999999850e+01;3.510276036999999860e+01;3.985842165999999853e+00;-1.073385599000000035e+01;-1.036941244000000095e+00;-1.007440438000000071e+01;-8.665620968000000701e+00;-2.750483871000000136e+00;5.858108295000000076e+00;-4.489642859999999902e-01;4.096033410000000430e+00;2.977132556000000108e+01;2.586726505999999972e+03;3.377847083000000111e+03;1.297632456999999931e+03;1.679302599999999984e+03;8.964979442999999719e+02;8.997785502000000406e+02;5.529082958000000190e+02;4.369520989000000100e+02;4.488945140000000151e+02;3.327558480999999801e+02;2.665585030999999958e+02
-9.567999999999999616e+00;1.240210000000000008e+02;5.000000000000000000e+00;9.000000000000000000e+00;0.000000000000000000e+00;2.201856699999999876e+02;4.204948221000000075e+01;3.207309585000000141e+01;-5.591140810000000272e+01;-4.719281621000000371e+00;3.658182805999999943e+01;-8.127870552999999276e+00;-7.738681817999999879e+00;-1.033088635999999916e+01;-1.868650198000000096e+00;-9.306324100000000488e-02;-3.738970355999999828e+00;-1.094930830000000022e+00;2.458970320999999970e+01;3.304638406999999916e+03;3.475720730999999887e+03;2.751159226000000217e+03;1.078697241000000076e+03;1.392752334999999903e+03;7.257550295999999435e+02;9.695103908999999476e+02;4.709866005999999743e+02;5.871634146000000101e+02;4.375297365000000127e+02;3.340541109000000120e+02
-1.253700000000000081e+01;9.212000000000000455e+01;4.000000000000000000e+00;2.000000000000000000e+00;1.000000000000000000e+00;4.343897499999999923e+02;4.009839463000000137e+01;-7.688941884999999843e+01;9.075549084000000377e+00;1.245932984000000054e+01;-5.201633507999999573e+00;-8.233643979000000002e+00;-9.571207461000000194e+00;-5.643347513000000149e+00;6.993736910000000195e-01;1.645252618000000000e+00;5.288711387000000208e+00;-2.808573300000000161e-01;1.833949175000000054e+01;2.347518327000000227e+03;2.215540589000000182e+03;1.522528125000000045e+03;4.600861444999999890e+02;8.993632904999999482e+02;5.225866680000000315e+02;5.043430581000000075e+02;3.438297516999999743e+02;3.800194731000000274e+02;2.180015273999999863e+02;2.884776421999999911e+02
-1.562199999999999989e+01;7.352800000000000580e+01;3.000000000000000000e+00;1.000000000000000000e+01;1.000000000000000000e+00;2.628175100000000270e+02;3.429557770000000261e+01;-3.919679889999999745e+01;-3.319623399999999780e+00;-2.646363071000000033e+01;1.966206764000000007e+01;-1.183852833999999987e+01;-2.313361791999999895e+01;-1.131416819000000018e+00;-3.783619744000000118e+00;-5.963961609000000053e+00;-3.628515538999999901e+00;-2.310676416999999816e+00;6.117103320999999738e+01;4.929565765000000283e+03;1.891522146000000021e+03;1.676140081999999893e+03;1.449127966000000015e+03;7.076480470000000196e+02;1.095335446000000047e+03;5.328297979999999825e+02;5.162231411000000207e+02;3.338765850999999998e+02;3.078253237999999783e+02;4.747003784999999993e+02
